HH1,HH2,LN,MWM1,MWM2,MWM3,MWMINT,MWM4,MWM5,MWM6D,MWM6M,MWM6Y,MWM8,MWM9,MWM17,MWM7H,MWM7M,MWM10H,MWM10M,MWM11,MWM12,MWM13,MWM14,MWM15,MWM22,MWM23,MWM24,MWMHINT,MWMFIN,MWB3M,MWB3Y,MWB4,MWB5,MWB6A,MWB6B,MWB7,MWB9,MWB10A,MWB10B,MWB11,MWB12A,MWB12B,MWB14,MWB15,MWB16,MWB17,MWB18,MWB19A,MWB19B,MWB19C,MWB19D,MWB19E,MWB19F,MWB19X,MWB19NR,MMT1,MMT2,MMT3,MMT4,MMT5,MMT6A,MMT6B,MMT6C,MMT6D,MMT6E,MMT6F,MMT6G,MMT6H,MMT6I,MMT9,MMT10,MMT11,MMT12,MCM1,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MCM8,MCM9,MCM10,MCM11,MCM12,MCM15,MCM16,MCM17,MCM18M,MCM18Y,MDV1A,MDV1B,MDV1C,MDV1D,MDV1E,MVT1,MVT2,MVT3,MVT5,MVT6,MVT7A,MVT7B,MVT7X,MVT7NR,MVT8,MVT9,MVT10,MVT11,MVT12,MVT13,MVT14,MVT17,MVT18A,MVT18B,MVT18X,MVT18NR,MVT19,MVT20,MVT21,MVT22A,MVT22B,MVT22C,MVT22D,MVT22E,MVT22F,MVT22X,MMA1,MMA3,MMA4,MMA5,MMA6,MMA7,MMA8M,MMA8Y,MMA11,MSB1,MSB2U,MSB2N,MSB3,MSB4,MSB6,MSB7,MSB8,MSB9,MSB12,MSB13,MHA1,MHA2,MHA3,MHA4,MHA5,MHA6,MHA7,MHA8A,MHA8B,MHA8C,MHA10,MHA24,MHA25,MHA26,MHA27,MHA28,MHA29,MHA30,MHA31,MHA32,MHA33,MHA34,MHA35,MHA36,MTA1,MTA2,MTA3,MTA4,MTA5,MTA6,MTA7,MTA8A,MTA8B,MTA8C,MTA8D,MTA8X,MTA8NR,MTA9,MTA10,MTA11,MTA12A,MTA12B,MTA12C,MTA12X,MTA12NR,MTA13,MTA14,MTA15,MTA16,MTA17,MLS1,MLS2,MLS3,MLS4,MWM25$1,MWM25$2,MWM25$3,MWM26A$1,MWM26A$2,MWM26A$3,MWM26B$1,MWM26B$2,MWM26B$3,MWM27A$1,MWM27A$2,MWM27A$3,MWM27B$1,MWM27B$2,MWM27B$3,MWM27C$1,MWM27C$2,MWM27C$3,MWM27D$1,MWM27D$2,MWM27D$3,MWM27E$1,MWM27E$2,MWM27E$3,MWM27X$1,MWM27X$2,MWM27X$3,MWM28$1,MWM28$2,MWM28$3,HH4,HH6,HH7,HH7A,MWDOI,MWAGE,MWDOB,MWDOM,MWAGEM,MMSTATUS,mwelevel,minsurance,ethnicity,ethnicity2,mnweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,PSU,stratum
3,18,3,3,18,3,91,91,91,25,11,2020,2,1,1,9,32,9,40,1,1,1,1,3,2,2, ,92,3,10,2004,16,1,3,11,2,1,3,11,1,3,10, ,95, , ,1, , , ,D, , , , ,0,0,1,1,0, , , , , , , , , ,1,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,8,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,8,2,1,2,2,1,1,1,2,2,2, , ,1,2, ,8,8,2,8,8,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,2, , , ,1,9,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1451,1,1258, , ,3,3,1,1,1,.904406280576398,1.00523220150696,5,9,.800907986359162,4,8, , , ,3,17
4,2,2,4,2,2,94,91,94,26,11,2020,2,1,1,13,28,13,34,1,1,1,1,3,2,1,1,94,3,1,1989,31,1,3,11,1, , , , , , , ,95, , ,1,A, , , , , , , ,2,3,3,1,3,1,2,1,2,2,1,2,2,2, ,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,3, , ,1,2,1,11,2015, ,20,3,2,1,3,28,2, , , , ,1,1,2,1,2,2,1,1,1,8,8,1,1,1, ,2, ,1,8,1,1,1,8,2,1,17,1,10,30,2, , , , , , , , ,2, , , , , , , ,1,20,3,2,3,6,2,1,1, , ,2, , ,2, , , , , , , , ,C, , , , , , , , , , , ,2, , ,91,1,1,1,1451,4,1069,1391,26,2,3,1,1,1,1.00190856607103,1.1841970459124,5,10,1.17688455023613,5,9, , , ,4,17
4,4,2,4,4,2,94,91,94,26,11,2020,1,1,1,16,34,16,49,1,1,1,1,3, , , ,92,3,11,1992,28,1,5, , , , , , , , , ,20,1,2,1, , , , , ,F, , ,1,0,3,1,2,1,1,1,1,2,1,2,2,2, ,3,1,3,1,1,0,1,2, , ,2, , ,1,1, , , ,11,2018,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,5,2018, ,20,2,5,1,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,1,1,1,2, ,2, ,2,2,2,1,1,8,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,20,0, ,2,7,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1451,3,1115,1421,25,1,5,1,1,1,1.009304339646,1.171716129127,5,10,1.15066413682142,5,9, , , ,4,17
4,6,1,4,6,1,91,91,91,26,11,2020,1,1,1,17,49,18,9,1,1,1,1,3, , , ,92,3,7,1974,46,1,5, , , , , , , , , ,95, , ,1,A, , , , ,F, , ,3,1,3,1,3,1,1,1,1,2,1,2,1,2, ,3,1,3,1,1,1,1,2, , ,2, , ,2,1,1, ,42,5,2019,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,1,4, , ,1,5,2000, ,18,1,1,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,2,1,1,2,1, ,1,2,1,1,1,2,2,1,2,1,18,2, , ,1,2, , , , , , , ,1,2, , , , , , ,1,18,2,5,2,9,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1451,7,895,1205,25,1,5,1,1,1,1.0331964608701,1.44002033617792,5,10,1.71432843734858,5,10, , , ,4,17
4,8,4,4,8,4,91,91,91,28,11,2020,2,1,1,9,59,10,10,1,1,1,1,3,2,2, ,93,3,12,1996,23,1,3,12,1,2, , ,2, , , ,95, , ,2, , , , , , , , ,1,1,2,2, , , , , , , , , , ,1,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,1,2,1,2,2,1,1,1,2,2,2, , ,1,2, ,1,1,2,1,2,8,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,20,3,5,2,8,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1451,2,1164, , ,3,3,2,1,1,1.35555295849513,1.02765879404247,5,9,.848022676559814,4,8, , , ,4,17
4,10,3,4,10,3,91,91,91,26,11,2020,2,1,1,9,16,9,22,1,1,1,1,3,2,2, ,91,3,1,1994,26,1,5, , , , , , , , , ,2,1,2,1,A, , , , , , , ,1,0,1,2, , , , , , , , , , ,1,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,1,2,1,2,2,1,1,1,2,2,2, , ,2,2, ,2,1,2,2,1,2,2,1,20,1,10,30,2, , , , , , , , ,2, , , , , , , ,1,20,4,10,2,7,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1451,3,1129, , ,3,5,1,1,1,1.24140645251614,.828064136418613,4,8,.428706168946667,3,6, , , ,4,17
4,12,3,4,12,3,91,91,91,26,11,2020,2,1,1,9,40,9,47,1,1,1,1,3,2,2, ,91,3,5,1997,23,1,5, , , , , , , , , ,10,1,2,1,A, , , , , , , ,2,2,2,1,2,1,1,1,1,1,1,2,1,2, ,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,1,2,1,2,2,2,1,1,2,2,1,1,1, ,2, ,2,2,2,2,2,2,2,2, , , , ,2, , , , , , , , ,1,2, , , , , , ,1,20,2,2,2,10,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1451,2,1169, , ,3,5,1,1,1,1.35555295849513,1.16452648583173,5,10,1.1355598441843,5,9, , , ,4,17
4,14,3,4,14,3,94,91,94,26,11,2020,2,1,1,16,10,16,10,1,1,1,1,3,2,1,1,94,3,9,1991,29,1,5, , , , , , , , , ,95, , ,1,A, , , , , , , ,2,0,3,1,3,1,2,1,2,2,1,2,2,2, ,3,1,3,1,2, , ,1,1,0,2, , ,1,1, , , ,1,2017,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,2,2,2,2,2,2,2,3, , ,1,2,1,4,2016, ,21,4,1, , , , , , , , ,1,1,2,1,2,2,1,1,1,8,8,1,1,1, ,2, ,1,1,1,1,1,8,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,18,5,3,3,8,2,2,1, , ,2, , ,3, , , , , , , , ,C, , , , , , , , , , , ,2, , ,91,1,1,1,1451,3,1101,1396,24,2,5,1,1,1,1.24140645251614,1.27600757470834,5,10,1.36976381241248,5,10, , , ,4,17
4,16,1,4,16,1,94,91,94,26,11,2020,1,1,1,13,23,13,24,1,1,1,1,3, , , ,94,3,10,1979,41,1,5, , , , , , , , , ,17,3,1,1, , , , , ,F, , ,2,2,3,1,2,1,2,2,2,2,1,2,2,2, ,3,1,3,1,1,1,2,2, , ,2, , ,3,1,1, ,27,6,2017,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,2,2,2,2,2,2,2,1,2, , , ,1,11,2004, ,20,1,1,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,8,8,1,1,1, ,2, ,1,8,1,1,1,8,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,17,3,2,2,8,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1451,6,958,1259,25,1,5,1,1,1,1.0331964608701,1.25158441663408,5,10,1.31845465679428,5,10, , , ,4,17
4,20,1,4,20,1,91,91,91,26,11,2020,1,1,1,11,13,11,21,1,1,1,1,3, , , ,91,3,7,1981,39,1,5, , , , , , , , , ,95, , ,1,A, , , , , , , ,1,1,2,1,0, , , , , , , , , ,1,3,1,3,1,1,2,0,2, , ,2, , ,2,1,1, ,33,3,2016,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,10,2013, ,25,2,1,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,2,2,2, , ,1,2, ,2,1,2,8,2,2,2,1,18,1,15,30,2, , , , , , , , ,2, , , , , , , ,1,20,8,10,1,10,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1451,5,979,1366,32,1,5,1,1,1,1.01929728103617,.956506639464961,5,9,.698543360220506,4,8, , , ,4,17
5,10,3,5,10,3,91,91,91,1,12,2020,2,1,1,17,26,17,30,1,1,1,1,3,2,2, ,91,3,3,1978,42,1,5, , , , , , , , , ,95, , ,1,A, , , , , , , ,3,2,3,1,2,1,1,1,1,2,1,2,1,2, ,3,1,3,1,1,1,0,2, , ,2, , ,1,1, , , ,6,2004,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,10,2003, ,23,1,5,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,2,2,2, , ,1,2, ,2,1,8,2,2,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,20,5,10,2,9,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1452,6,939,1246,25,1,5,1,1,1,.749882979393357,1.22836335260983,5,10,1.26967090884417,5,10, , , ,5,17
5,10,5,5,10,5,91,91,91,30,11,2020,2,1,1,18,59,19,2,1,1,1,1,3,2,2, ,91,3,6,2004,16,1,3,11,2,1,3,11,1,3,10, ,95, , ,1, , , ,D, , , , ,0,0,1,1,0, , , , , , , , , ,1,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,3,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,8,2,1,2,2,1,1,1,1,8,2, , ,2,2, ,8,1,8,2,1,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,2, , , ,1,10,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1451,1,1254, , ,3,3,1,1,1,1.02636482184926,1.22836335260983,5,10,1.26967090884417,5,10, , , ,5,17
5,14,1,5,14,1,94,91,94,30,11,2020,2,1,1,18,55,19,4,1,1,1,1,3,2,1,1,92,3,11,1981,39,1,5, , , , , , , , , ,10,3,3,1,A, , , , , , , ,1,0,3,1,3,1,1,2,2,2,1,2,1,2, ,3,1,3,1,1,1,1,2, , ,2, , ,2,1,1, ,28,9,2012,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,1,2, , , ,1,11,2008, ,20,1,2,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,2,8,1,2,2, ,2, ,1,2,1,1,1,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,16,10,8,2,8,2,2,1, , ,2, , ,1, , , , , , , , ,C, , , , , , , , , , , ,2, , ,91,1,1,1,1451,5,983,1307,27,1,5,1,1,1,.97443512344245,1.34329280664537,5,10,1.51111934169195,5,10, , , ,5,17
5,16,2,5,16,2,94,91,94,30,11,2020,2,1,1,21,2,21,9,1,1,1,1,3,2,1,1,92,3,10,1979,41,1,5, , , , , , , , , ,10,1,2,1,A, , , , , , , ,2,3,3,1,3,1,1,1,1,1,1,2,1,2, ,3,1,3,1,1,2,0,2, , ,2, , ,2,1,1, ,29,12,2004,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,2,2,2,2,2,2,2,1,2, , , ,1,3,2007, ,23,1,1,1,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,2,8,1,1,1, ,2, ,1,1,1,1,1,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,17,4,2,2,9,2,1,1, , ,2, , ,1, , , , , , , , ,C, , , , , , , , , , , ,2, , ,91,1,1,1,1451,6,958,1287,27,1,5,1,1,1,.987722561042071,1.31784561384073,5,10,1.45765885260658,5,10, , , ,5,17
5,18,2,5,18,2,94,91,94,1,12,2020,2,1,1,15,26,15,38,2,1,1,1,2,2,2, ,93,3,7,1977,43,1,5, , , , , , , , , ,2,1,5,1, , , , , ,F, , ,3,0,3,1,3,1,1,1,2,1,1,2,1,2, ,3,1,3,1,1,0,1,2, , ,2, , ,1,1, , , ,12,2018,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,1,2,2,2,2,2,2,1,2, , , ,1,2,2018, ,20,2,3,2,1, ,2, , , , ,1,1,9,1,2,9,1,1,1,1,8,1,2,1, ,2, ,1,1,1,1,1,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,25,1,1,2,9,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1452,6,931,1418,40,1,5,1,1,1,.987722561042071,1.32507705106173,5,10,1.47285094760868,5,10, , , ,5,17
5,20,3,5,20,3,94,91,94,30,11,2020,2,1,1,18,39,18,43,1,1,1,1,3,2,1,1,92,3,12,1980,39,1,5, , , , , , , , , ,95, , ,1,A, , , , , , , ,1,3,3,1,3,1,1,1,2,2,1,2,1,2, ,3,1,3,1,1,1,2,2, , ,2, , ,3,1,1, ,29,10,2015,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,1,2, , , ,1,10,2008, ,18,1,1,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,2,8,1,1,1, ,2, ,1,2,1,1,1,8,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,18,6,5,2,9,2,1,1, , ,2, , ,3, , , , , , , , ,C, , ,D, , , , , , , , ,2, , ,91,1,1,1,1451,5,972,1306,27,1,5,1,1,1,.739795102808665,1.30408301035151,5,10,1.4287458200662,5,10, , , ,5,17
6,1,5,6,1,5,94,91,94,2,12,2020,2,2,5,10,48, , , , , , , , , , ,94, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,6,17
6,3,2,6,3,2,94,91,94,2,12,2020,2,1,1,21,41,21,44,1,1,1,1,3,2,2, ,93,3,6,1983,37,1,5, , , , , , , , , ,95, , ,1,A, , , , , , , ,1,0,3,1,2,2,2,1,2,2,1,2,2,2, ,3,1,3,1,1,2,0,2, , ,2, , ,2,1,1, ,32,7,2018,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,12,2013, ,23,2,1,1,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,8,8,2, , ,2,2, ,1,2,1,1,1,8,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,18,3,2,2,8,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1452,5,1002,1368,30,1,5,1,1,1,.805229024421039,1.26393105678037,5,10,1.34439297642934,5,10, , , ,6,17
6,5,1,6,5,1,94,91,94,3,12,2020,2,1,1,14,35,14,47,1,1,1,1,3, , , ,93,3,12,1983,37,1,5, , , , , , , , , ,95, , ,1,A, , , , , , , ,2,0,3,1,2,1,2,1,2,2,1,2,2,2, ,3,1,3,1,1,0,2,2, , ,2, , ,2,1,1, ,30,11,2015,1,1,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,1,2, , , ,1,12,2012, ,20,2,2,1,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,8,8,2, , ,2,2, ,1,8,1,1,1,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,18,3,2,2,8,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1452,5,1008,1356,29,1,5,1,1,1,.805229024421039,1.55820863665135,5,10,1.96262318624234,5,10, , , ,6,17
6,7,3,6,7,3,91,91,91,2,12,2020,2,1,1,9,21,9,33,1,1,1,1,3,2,2, ,91,3,10,1994,26,1,5, , , , , , , , , ,95, , ,1,A, , , , , , , ,3,1,2,1,3,1,1,1,1,1,1,2,1,2, ,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,23,2,1,1,3,25,2, , , , ,1,1,2,1,2,2,1,1,1,2,8,1,3,1, ,2, ,1,1,1,1,8,2,2,1,18,2, , ,2, , , , , , , , ,2, , , , , , , ,1,20,5,5,2,9,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1452,3,1138, , ,3,5,1,1,1,.980691820990044,.301850821864957,2,4,-.676783987678661,1,2, , , ,6,17
6,13,3,6,13,3,94,91,94,2,12,2020,2,1,1,16,35,16,35,1,1,1,1,3,2,1,1,94,3,9,1989,31,1,5, , , , , , , , , ,95, , ,1,A, , , , , , , ,1,0,3,1,3,1,1,1,2,1,1,2,2,2, ,3,1,3,1,2, , ,1,0,1,2, , ,1,1, , , ,11,2020,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,3,2019, ,20,3,3,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,2,8,1,2,1, ,2, ,1,2,1,1,1,8,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,18,2,2,2,8,2,2,1, , ,2, , ,3, , , , , , , , ,C, , , , , , , , , , , ,2, , ,91,1,1,1,1452,4,1077,1431,29,1,5,1,1,1,.634088667032148,1.11520473350886,5,10,1.03194271745558,5,9, , , ,6,17
6,17,3,6,17,3,91,91,91,2,12,2020,2,1,1,10,25,10,31,1,1,1,1,3,2,2, ,91,3,12,1995,25,1,5, , , , , , , , , ,12,1,2,1,A, , , , , , , ,0,0,1,1,3,1,1,1,1,2,1,2,1,2, ,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,24,2,1,1,3,25,2, , , , ,1,1,2,1,2,2,1,1,1,2,1,2, , ,2,2, ,1,1,2,2,8,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,20,4,6,3,6,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1452,3,1152, , ,3,5,1,1,1,.980691820990044,1.14897498492372,5,10,1.10288862378932,5,9, , , ,6,17
6,19,4,6,19,4,94,91,94,3,12,2020,2,2,3,15,24, , , , , , , , , , ,94, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,6,17
7,2,5,7,2,5,91,91,91,7,12,2020,2,2,2,9,17, , , , , , , , , , ,91, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,7,17
7,6,3,7,6,3,94,91,94,4,12,2020,2,1,1,14,43,14,43,1,1,1,1,3,2,1,1,93,3,7,1972,48,1,2,9,1, , , , , , , ,95, , ,2, , , , , , , , ,0,0,3,2, , , , , , , , , , ,1,3,1,3,1,1,1,0,2, , ,2, , ,1,1, , , ,4,1998,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,12,1995, ,22,2,1,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,8,8,2, , ,2,2, ,8,2,1,1,1,8,1,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,7,4,3,2,8,2,1,1, , ,2, , ,50, , , , , , , , ,C, , , , , , , , , , , ,2, , ,91,1,1,1,1452,7,871,1152,23,1,2,2,1,1,.670747214134227,1.0408166715191,5,9,.875665276300636,4,8, , , ,7,17
7,6,5,7,6,5,94,91,94,4,12,2020,2,1,1,14,48,14,52,1,1,1,1,3,2,1,1,93,3,4,1998,22,1,5, , , , , , , , , ,95, , ,1, , , ,D, , , , ,1,0,3,1,2,1,1,1,1,1,1,2,1,2, ,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,8,8,8,8,8,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,1,1,1,2,2,1,1,8,8,8,2, , ,2,2, ,1,1,1,1,1,8,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,17,5,3,3,7,2,2,1, , ,2, , ,3, , , , , , , , ,C, , , , , , , , , , , ,2, , ,91,1,1,1,1452,2,1180, , ,3,5,1,1,1,1.15913477296903,1.0408166715191,5,9,.875665276300636,4,8, , , ,7,17
7,8,1,7,8,1,94,91,94,4,12,2020,1,1,1,16,59,17,7,1,1,1,1,3, , , ,94,3,3,1976,44,1,4, , , , , , , , , ,95, , ,1,A, , , , , , , ,2,2,3,1,2,1,1,2,2,2,1,2,2,2, ,3,1,3,1,1,2,0,2, , ,2, , ,2,1,1, ,27,1,2007,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,2,2,2,2,2,2,2,1,2, , , ,1,8,2001, ,21,2,8,1,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,8,2, , ,2,2, ,1,1,1,1,1,2,2,1,16,1,15,30,1,2, , , , , , , ,2, , , , , , , ,1,18,5,2,2,8,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,91,1,1,1,1452,6,915,1220,25,1,4,1,1,1,1.03325651646536,1.30010768224444,5,10,1.42039429042949,5,10, , , ,7,17
7,8,3,7,8,3,94,91,94,4,12,2020,2,1,1,16,53,16,53,1,1,1,1,3,2,1,1,94,3,7,2003,17,1,3,12,2,1,3,12,1,3,11, ,95, , ,1, , , ,D, , , , ,2,0,3,1,3,1,1,1,2,1,1,2,2,2, ,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,8,8,8,8,8,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,1,2,1,8,2,1,8,8,8, ,2, , ,2,2, ,1,1,1,1,1,8,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,17,1,1,3,6,2,2,1, , ,2, , ,1, , , , , , , , ,C, , , , , , , , , , , ,2, , ,91,1,1,1,1452,1,1243, , ,3,3,1,1,1,1.41421817748749,1.30010768224444,5,10,1.42039429042949,5,10, , , ,7,17
7,10,1,7,10,1,94,91,94,4,12,2020,2,1,1,19,19,19,26,1,1,1,1,3,2,1,1,94,3,10,1978,42,1,3,12,1, , , , , , , ,95, , ,1, , , , , ,F, , ,1,1,3,2, , , , , , , , , , ,1,3,1,3,1,1,1,1,2, , ,1,1,0,3,1,1, ,30,11,2012,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,1,2008, ,18,1,3,1,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,2,8,1,1,1, ,2, ,2,1,1,1,1,8,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,18,3,2,2,8,2,2,1, , ,2, , ,1, , , , , , , , ,C, , , , , , , , , , , ,2, , ,91,1,1,1,1452,6,946,1297,29,1,3,1,1,1,1.03325651646536,1.25802687559843,5,10,1.33198923445049,5,10, , , ,7,17
